loan_amnt,funded_amnt,funded_amnt_inv,int_rate,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,bad_loans,emp_length_num,grade_num,sub_grade_num,delinq_2yrs_zero,payment_inc_ratio
13000,13000,13000,17.27,465.24,67000,20.61,0,1,19,16742.5,16742.5,13000,3742.52,0,0,0,479.92,0,7,3,0.6,1,8.33266
14400,14400,14400,6.62,442.14,50000,25.1,0,1,8,15913.7,15913.7,14400,1513.68,0,0,0,464.26,0,5,6,0.4,1,10.6114
5000,5000,5000,7.9,156.46,48996,28.07,0,3,14,5503.57,5503.57,5000,503.57,0,0,0,2065.97,0,6,6,0.8,1,3.83199
12000,12000,12000,18.25,306.36,165000,6.27,1,0,5,9988.47,9988.47,4459.15,4403.71,15.32,1110.29,10.8871,628.04,1,6,3,1,0,2.22807
25000,25000,24969,11.71,826.9,70000,17.14,0,1,8,29760.1,29723,25000,4760.13,0,0,0,859.45,0,11,5,0.6,1,14.1754
21650,21650,21650,19.03,561.98,49000,17.19,0,0,7,29280.9,29280.9,21650,7630.86,0,0,0,15256,0,8,2,0.4,1,13.7628
19500,19500,19475,16.77,482.22,85470,20.04,0,0,14,23903.4,23872.8,19500,4403.44,0,0,0,15745,0,11,3,0.4,1,6.77038
5000,5000,5000,7.51,155.56,84855,14.14,0,2,13,3092.94,3092.94,2492.53,456.55,0,143.86,1.4386,155.56,1,0,6,0.6,1,2.19989
5200,5200,5200,14.65,179.37,32160,23.47,0,2,11,6455.91,6455.91,5200,1255.91,0,0,0,183.68,0,11,4,0.6,1,6.69291
6000,6000,6000,13.49,203.59,50000,23.86,2,1,22,6751.3,6751.3,6000,751.3,0,0,0,4313.39,0,9,4,0.2,0,4.88616
4000,4000,4000,18.64,145.9,47000,12.94,0,0,3,2335.22,2335.22,1387.62,797.88,0,149.72,1.55,291.71,1,11,2,0.2,1,3.72511
15000,15000,15000,12.69,503.18,62000,18.77,0,0,18,13126.6,13126.6,9487.75,2888.57,0,750.28,7.5028,101.05,1,5,5,1,1,9.73897
8000,8000,8000,11.71,264.61,115000,2.07,0,2,7,9522.09,9522.09,8000,1522.09,0,0,0,279.46,0,3,5,0.6,1,2.76115
16500,16500,16500,17.27,590.49,64000,7.97,0,0,9,15352.7,15352.8,11018.2,4314.55,0,20.01,0,590.49,1,11,3,0.6,1,11.0717
11900,11900,11900,12.42,267.25,96000,7.67,0,0,9,12385.5,12385.5,11900,485.52,0,0,0,5052.78,0,5,5,0.8,1,3.34063
4000,4000,4000,15.27,139.2,25000,12.62,0,1,5,1191.34,1191.34,621.34,376,0,194,1.81,162.4,1,0,4,0.8,1,6.6816
12000,12000,11994,9.91,386.7,40100,24.27,0,1,12,13917.5,13910.3,12000,1917.47,0,0,0,404.29,0,11,5,0.2,1,11.5721
10200,10200,10200,6.03,310.45,75000,10.1,0,0,7,11016.2,11016.2,10200,816.24,0,0,0,4500.02,0,11,6,0.2,1,4.9672
12000,12000,12000,11.71,396.92,95000,19.73,0,0,9,14115.7,14115.7,12000,2115.67,0,0,0,3819.93,0,7,5,0.6,1,5.01373
3000,3000,3000,11.71,99.23,55000,9.75,0,0,12,2232.2,2232.2,1558.1,475.92,0,198.18,1.9818,49.75,1,4,5,0.6,1,2.16502
3500,3500,3500,10.65,114.01,175000,16.49,0,3,18,566.2,566.2,335.85,119.67,0,110.68,1.16,114.01,1,11,5,0.4,1,0.781783
11000,11000,10925,6.62,337.75,37000,18.78,0,0,8,11966.7,11885.1,11000,966.66,0,0,0,4890.7,0,11,6,0.4,1,10.9541
17000,17000,16994,12.42,568.06,60500,17.91,0,1,10,18432.3,18424.9,17000,1432.33,0,0,0,13897.5,0,7,5,0.8,1,11.2673
15000,15000,15000,15.96,527.06,60000,19.52,0,2,11,18966.1,18966,15000,3966.05,0,0,0,549.63,0,11,4,1,1,10.5412
12000,12000,12000,7.51,373.33,52000,24.16,0,1,8,13437.1,13437.1,12000,1437.12,0,0,0,390.85,0,8,6,0.6,1,8.61531
29100,29100,29100,23.91,835.63,95000,16.41,1,0,4,40044.2,40044.2,29100,10944.2,0,0,0,23356.7,0,1,0,0.8,0,10.5553
5000,5000,5000,14.65,172.48,48000,19.57,0,2,14,6207.72,6207.72,5000,1207.72,0,0,0,175.6,0,0,4,0.6,1,4.312
25850,25850,25850,7.9,808.86,60000,8.86,0,2,15,29117.5,29117.5,25850,3267.46,0,0,0,815.94,0,11,6,0.8,1,16.1772
16400,16400,16400,15.96,576.26,140000,12.71,0,3,13,20734.3,20734.3,16400,4334.27,0,0,0,602.22,0,7,4,1,1,4.93937
12000,12000,12000,12.69,402.54,65000,14.97,0,1,10,14064,14064,12000,2063.98,0,0,0,5634.31,0,3,5,1,1,7.43151
9600,9600,9600,15.96,337.32,47000,18.69,0,2,13,12138.2,12138.2,9600,2538.16,0,0,0,351.98,0,10,4,1,1,8.61243
8000,8000,8000,7.51,248.89,28000,19.46,0,1,6,8957.47,8957.47,8000,957.47,0,0,0,264.26,0,1,6,0.6,1,10.6667
17500,17500,17500,10.65,377.45,45256,22.01,0,0,19,11691.4,11691.4,6726.93,3464.22,0,1500.26,15.0026,25.48,1,11,5,0.4,1,10.0084
16000,10475,10475,19.91,277,70000,10.71,0,0,4,11160.2,11160.2,10475,685.18,0,0,0,10330.1,0,2,2,0.8,1,4.74857
35000,21675,21650,19.91,573.18,165000,16.33,0,0,9,5156.46,5150.52,2053.76,3102.7,0,0,0,573.18,1,8,2,0.8,1,4.16858
4000,4000,4000,7.9,125.17,70000,17.33,0,2,10,4443.31,4443.31,4000,443.31,0,0,0,1566.18,0,6,6,0.8,1,2.14577
1500,1500,1500,14.27,51.47,90000,9.45,0,2,11,1850.76,1850.76,1500,350.76,0,0,0,57.11,0,2,4,0.4,1,0.686267
8000,8000,8000,12.42,267.33,30000,13.28,0,1,12,9225.07,9225.07,8000,1225.07,0,0,0,4421,0,3,5,0.8,1,10.6932
8000,8000,8000,10.65,260.59,38000,16.83,0,1,9,9380.01,9380.01,8000,1380.01,0,0,0,265.08,0,6,5,0.4,1,8.22916
25000,16300,16250,13.49,374.98,45000,3.65,0,0,3,19972,19910.7,16300,3672,0,0,0,5174.95,0,7,4,0.2,1,9.99947
4000,4000,4000,8.9,127.02,50000,22.63,0,1,12,4384.6,4384.6,4000,384.6,0,0,0,2482.61,0,11,6,1,1,3.04848
10000,10000,10000,11.71,330.76,27000,14.13,0,0,7,10611.4,10611.4,10000,611.41,0,0,0,1366.48,0,6,5,0.6,1,14.7004
10000,10000,10000,12.42,334.16,40000,23.07,0,1,9,12026.1,12026.1,10000,2026.08,0,0,0,346.34,0,3,5,0.8,1,10.0248
6000,6000,6000,8.9,190.52,28675,21.47,0,2,9,6857.26,6857.26,6000,857.26,0,0,0,198.16,0,2,6,1,1,7.97294
18000,18000,17975,7.9,563.23,72000,15.05,0,0,9,20266,20237.9,18000,2266,0,0,0,1696.83,0,11,6,0.8,1,9.38717
3300,3300,3300,11.71,109.16,90000,7.21,0,0,4,3774.04,3774.04,3300,474.04,0,0,0,1819,0,3,5,0.6,1,1.45547
15000,15000,15000,15.27,521.97,70000,8.25,0,2,8,1041,1041,664.53,376.47,0,0,0,521.97,1,4,4,0.8,1,8.94806
6000,6000,6000,9.91,193.35,127000,18.77,0,0,10,6958.96,6958.96,6000,958.96,0,0,0,201.07,0,11,5,0.2,1,1.82693
20000,12250,12250,18.25,312.74,62500,20.83,0,0,11,16738.6,16738.6,12250,4488.57,0,0,0,8011.75,0,3,3,1,1,6.00461
12200,10350,10350,14.27,242.28,35000,13.13,0,0,5,7027,7027,3435.2,2601.55,0,990.25,9.7,242.28,1,9,4,0.4,1,8.30674
4200,4200,4200,13.49,142.51,55044,8.74,0,3,5,4338.31,4338.31,4200,138.31,0,0,0,4054.11,0,7,4,0.2,1,3.10682
25000,17000,16950,16.77,420.4,81000,12.62,0,1,13,12612,12574.9,6696.67,5915.33,0,0,0,46.37,1,11,3,0.4,1,6.22815
22575,13900,13900,21.28,378.24,45000,12.99,0,0,8,20539.9,20539.9,13900,6639.92,0,0,0,8438.57,0,4,1,0.4,1,10.0864
20000,20000,20000,14.65,689.89,90000,18.17,0,1,11,24831.3,24831.3,20000,4831.3,0,0,0,703.35,0,5,4,0.6,1,9.19853
10000,10000,10000,12.42,334.16,76500,12.31,0,1,8,12026.7,12026.7,10000,2026.68,0,0,0,343.83,0,11,5,0.8,1,5.24173
12000,12000,11994,9.91,386.7,63000,16.48,0,1,8,13852.7,13845.5,12000,1852.71,0,0,0,2654.79,0,9,5,0.2,1,7.36571
8000,8000,8000,10.65,260.59,57000,20.53,0,0,10,9413.76,9413.76,8000,1383.77,29.9883,0,0,12.54,0,9,5,0.4,1,5.48611
7175,7175,7175,7.9,224.51,60000,7.9,0,0,4,3615.59,3615.59,2782.12,581.78,0,251.69,2.64,224.51,1,5,6,0.8,1,4.4902
15000,15000,15000,12.69,503.18,80000,6.55,0,0,8,18105.2,18105.2,15000,3105.22,0,0,0,530.39,0,6,5,1,1,7.5477
35000,35000,35000,14.27,819.3,100800,22.5,0,4,15,37422.9,37422.9,35000,2422.94,0,0,0,33330.6,0,11,4,0.4,1,9.75357
12000,12000,12000,12.69,402.54,47840,9.73,0,1,8,14474,14474,12000,2473.98,0,0,0,18.74,0,11,5,1,1,10.0972
35000,35000,35000,18.64,901.01,110000,16.4,0,1,10,49153.1,49153.1,35000,14153.1,0,0,0,21242.6,0,11,2,0.2,1,9.8292
20000,20000,20000,18.64,514.86,55800,9.91,0,0,17,24303.5,24303.5,20000,4303.48,0,0,0,12588.6,0,5,2,0.2,1,11.0723
15000,15000,14900,6.03,456.54,130000,10.94,0,3,8,16434.5,16325,15000,1434.51,0,0,0,461.59,0,4,6,0.2,1,4.21422
12500,12500,12500,11.71,413.45,80000,5.86,0,0,8,14485.4,14485.4,12500,1985.4,0,0,0,1517.45,0,6,5,0.6,1,6.20175
15000,15000,15000,13.49,508.96,60000,7.8,1,0,11,18407.7,18407.8,15000,3341.86,65.8868,0,0,72.64,0,11,4,0.2,0,10.1792
16750,16750,16750,17.58,602.03,48000,15.68,0,1,12,19674.4,19674.4,16750,2924.42,0,0,0,11873.4,0,1,3,0.8,1,15.0508
8000,8000,8000,7.51,248.89,54600,15.12,0,2,10,8903.64,8903.64,8000,903.64,0,0,0,2193.49,0,10,6,0.6,1,5.47011
10400,10400,10400,11.71,344,35000,13.06,0,0,8,12401.3,12401.3,10400,1984.12,17.2,0,0,13.9,0,4,5,0.6,1,11.7943
6000,6000,6000,12.42,200.5,42000,16.66,0,0,8,7205.23,7205.23,6000,1205.23,0,0,0,796.77,0,6,5,0.8,1,5.72857
7000,7000,7000,8.9,222.28,85000,7.07,0,0,9,8000.59,8000.59,7000,1000.59,0,0,0,228.33,0,5,6,1,1,3.13807
10000,10000,10000,15.96,351.38,47500,24.71,0,1,9,12597.8,12597.8,10000,2597.76,0,0,0,1728.12,0,3,4,1,1,8.87697
12000,12000,12000,6.03,365.23,243600,6.45,0,0,8,13147.6,13147.6,12000,1147.59,0,0,0,369.48,0,7,6,0.2,1,1.79916
12000,12000,12000,15.27,287.19,38417,10.37,0,2,5,15017,15017,12000,3016.97,0,0,0,8751.28,0,10,4,0.8,1,8.97072
17000,17000,17000,20.89,458.86,84000,10.19,0,1,10,1950.3,1950.3,496.37,877.6,0,576.33,5.97,458.86,1,6,1,0.2,1,6.55514
16000,16000,16000,14.65,551.91,70000,4.99,0,1,6,9273.78,9273.78,5731.93,2952.24,0,589.61,6.06,635.81,1,8,4,0.6,1,9.46131
10000,10000,10000,15.96,242.97,56496,18.84,0,2,11,4858.86,4858.86,2484,2374.86,0,0,0,32.6,1,2,4,1,1,5.16079
8000,8000,8000,6.62,245.63,42240,12.33,0,0,15,6133,6133,5378.64,754.36,0,0,0,245.63,1,11,6,0.4,1,6.97813
24000,24000,24000,20.3,639.87,152000,13.28,0,0,9,32195.8,32195.8,24000,8195.85,0,0,0,18143.2,0,8,2,1,1,5.05161
7700,7700,7700,12.42,257.3,30000,13.96,0,0,8,8742.73,8742.73,7700,1042.73,0,0,0,4887.29,0,3,5,0.8,1,10.292
15000,15000,15000,7.9,469.36,47000,17.36,0,0,6,16831.6,16831.6,15000,1831.62,0,0,0,3229.54,0,8,6,0.8,1,11.9837
30000,30000,30000,18.64,772.29,120000,9.17,0,0,6,24439.4,24439.4,9986.78,11637.3,0,2815.31,28.1531,772.29,1,11,2,0.2,1,7.7229
12000,12000,12000,11.71,396.92,50000,10.15,0,0,12,14285.6,14285.6,12000,2285.57,0,0,0,409.23,0,7,5,0.6,1,9.52608
1200,1200,1200,7.9,37.55,39000,29.26,0,0,5,1351.44,1351.44,1200,151.44,0,0,0,39.27,0,11,6,0.8,1,1.15538
9000,9000,9000,7.51,280,26976,11.34,0,0,8,10077.4,10077.4,9000,1077.44,0,0,0,295.64,0,5,6,0.6,1,12.4555
12000,12000,12000,13.49,276.06,50000,12.62,0,1,6,14930,14930,12000,2929.98,0,0,0,8058.12,0,11,4,0.2,1,6.62544
5000,5000,5000,7.9,156.46,30000,12.64,0,0,7,5631.47,5631.47,5000,631.47,0,0,0,160.57,0,0,6,0.8,1,6.2584
10400,10400,10400,14.27,356.82,45000,21.87,0,0,11,12779.7,12779.7,10400,2379.74,0,0,0,2089.96,0,5,4,0.4,1,9.5152
3500,3500,3500,10.65,114.01,57700,12.4,0,1,14,3776.39,3776.39,3500,276.39,0,0,0,2752.67,0,11,5,0.4,1,2.37109
15000,15000,15000,12.42,501.23,90000,11.2,0,0,8,10184,10184,5180.49,1835.08,0,3168.4,0,501.23,1,2,5,0.8,1,6.68307
10000,10000,10000,6.03,304.36,80000,10.66,0,0,15,10794.4,10794.4,10000,794.36,0,0,0,755,0,11,6,0.2,1,4.5654
8400,8400,8400,7.51,261.34,72000,20.75,1,2,8,1052.85,1052.85,628.48,153.35,0,271.02,2.92,261.34,1,11,6,0.6,0,4.35567
12000,12000,12000,9.91,386.7,90000,4.84,0,1,3,13917.6,13917.6,12000,1917.6,0,0,0,403.64,0,5,5,0.2,1,5.156
22750,22750,22725,20.3,606.54,47840,19.31,0,2,11,15201.8,15185.2,5527.65,7194.78,0,2479.33,24.6442,606.54,1,1,2,1,1,15.2142
8875,8875,8875,8.9,281.81,58000,28.84,0,0,8,10041.1,10041.1,8875,1166.14,0,0,0,163.16,0,11,6,1,1,5.83055
5000,5000,5000,14.27,117.05,17000,12.85,0,1,13,1418.37,1418.37,605.5,560.7,0,252.17,2.45,117.05,1,1,4,0.4,1,8.26235
11200,11200,11200,6.62,343.89,45000,18.64,0,0,7,11380.5,11380.5,11200,180.45,0,0,0,10695.5,0,11,6,0.4,1,9.1704
4000,4000,4000,13.49,135.73,90000,12.79,0,1,6,4338,4338,4000,338,0,0,0,1850.02,0,1,4,0.2,1,1.80973
15000,15000,15000,12.69,503.18,75000,7.97,0,2,9,18109.1,18109.2,15000,3109.15,0,0,0,520.99,0,6,5,1,1,8.05088
15000,15000,15000,7.9,469.36,125000,10.64,0,0,3,16894.9,16894.9,15000,1894.9,0,0,0,480.04,0,11,6,0.8,1,4.50586
2500,2500,2500,12.69,83.87,45000,10.61,0,0,5,2793.58,2793.58,2500,293.58,0,0,0,1791.23,0,6,5,1,1,2.23653
6625,6625,6625,6.03,201.64,16800,20.29,0,2,6,7258.57,7258.57,6625,633.57,0,0,0,203.77,0,11,6,0.2,1,14.4029
10000,10000,10000,6.62,307.04,45000,24.24,0,0,9,11051.3,11051.3,10000,1051.34,0,0,0,321.32,0,3,6,0.4,1,8.18773
12000,12000,12000,19.03,311.49,45000,9.01,0,1,9,16497.6,16497.6,12000,4497.62,0,0,0,7642.36,0,10,2,0.4,1,8.3064
14000,14000,13975,14.65,482.92,85000,5.55,0,1,5,17382.3,17351.3,14000,3382.32,0,0,0,491.3,0,7,4,0.6,1,6.81769
35000,35000,35000,8.9,1111.37,84500,2.47,0,1,8,39480,39480,35000,4480.03,0,0,0,12824.9,0,4,6,1,1,15.7828
12875,12875,12825,7.9,402.87,57000,23.16,0,0,8,14501.3,14445,12875,1626.27,0,0,0,413.04,0,5,6,0.8,1,8.48147
1400,1400,1400,8.9,44.46,30108,20.29,0,1,8,980.51,980.51,729.45,156.95,0,94.11,0.9411,44.46,1,0,6,1,1,1.77202
22000,22000,22000,17.58,790.73,72000,18.7,0,1,13,26266.7,26266.7,22000,4266.71,0,0,0,14433.4,0,10,3,0.8,1,13.1788
12000,12000,11975,16.29,423.61,53000,22.26,0,2,8,15247,15215.2,12000,3246.99,0,0,0,430.78,0,11,3,0.2,1,9.59117
9000,9000,9000,8.9,285.78,25600,17.67,0,0,8,10286.8,10286.8,9000,1286.77,0,0,0,292.53,0,6,6,1,1,13.3959
12000,12000,12000,14.65,413.94,66000,8.76,0,2,10,14333.6,14333.6,12000,2333.58,0,0,0,6064.7,0,11,4,0.6,1,7.52618
17000,17000,17000,19.03,441.28,57000,8.72,1,1,9,21603.2,21603.2,17000,4603.16,0,0,0,13677,0,11,2,0.4,0,9.29011
18000,18000,18000,16.77,445.13,55000,11.67,0,2,8,24790.6,24790.6,18000,6790.6,0,0,0,10121.1,0,3,3,0.4,1,9.71193
2000,2000,2000,6.03,60.88,33000,11.42,0,0,10,2184.91,2184.91,2000,184.91,0,0,0,420.17,0,2,6,0.2,1,2.21382
8000,8000,8000,12.42,267.33,80000,6.57,0,0,10,9619.29,9619.29,8000,1619.29,0,0,0,540.21,0,11,5,0.8,1,4.00995
10000,10000,10000,12.42,334.16,32000,23.93,0,0,6,12026.1,12026.1,10000,2026.13,0,0,0,346.13,0,7,5,0.8,1,12.531
6900,6900,6900,12.42,230.57,35000,23.83,0,1,8,8298.22,8298.22,6900,1398.22,0,0,0,238.15,0,8,5,0.8,1,7.90526
6000,6000,6000,7.9,187.75,44720,11.81,0,0,8,6692.04,6692.04,6000,692.04,0,0,0,32.04,0,11,6,0.8,1,5.03801
13000,13000,13000,12.42,434.4,170000,9.41,0,0,8,15634.6,15634.6,13000,2634.64,0,0,0,448.06,0,1,5,0.8,1,3.06635
18650,18650,18650,9.91,601,50000,21.31,0,1,7,21632.6,21632.6,18650,2982.64,0,0,0,615.84,0,1,5,0.2,1,14.424
2400,2400,2400,10.65,78.18,43080,21.67,0,1,5,1031.05,1031.05,713.72,221,0,96.33,0.96,78.18,1,9,5,0.4,1,2.17772
8000,8000,8000,12.42,267.33,60000,22.02,0,2,14,9621.27,9621.27,8000,1621.27,0,0,0,275.38,0,4,5,0.8,1,5.3466
5000,5000,5000,6.62,153.52,32500,16.32,0,1,12,919.08,919.08,764.42,154.66,0,0,0,153.52,1,4,6,0.4,1,5.66843
20000,20000,20000,17.58,503.32,42000,8.91,0,0,6,27897.6,27897.6,20000,7897.57,0,0,0,11823.3,0,3,3,0.8,1,14.3806
4800,4800,4725,6.03,146.1,50000,5.52,0,0,10,4994.93,4916.89,4800,194.93,0,0,0,3827.12,0,7,6,0.2,1,3.5064
30000,30000,30000,9.91,966.75,55000,13.37,0,2,8,32289.9,32289.9,30000,2289.86,0,0,0,17630.3,0,11,5,0.2,1,21.0927
25000,25000,25000,22.06,691.33,93500,10.84,0,0,10,32918.2,32918.2,25000,7918.2,0,0,0,20482.2,0,6,1,0.8,1,8.87268
9250,9250,9250,10.65,301.31,20000,9.18,0,0,4,10268.3,10268.3,9250,1018.31,0,0,0,6058.57,0,0,5,0.4,1,18.0786
2400,2400,2400,9.91,77.34,72000,17.38,0,0,8,308.96,308.96,232.64,76.32,0,0,0,77.34,1,11,5,0.2,1,1.289
3000,3000,2975,13.49,101.8,70000,15.17,0,1,10,3663.05,3632.57,3000,663.05,0,0,0,106.03,0,11,4,0.2,1,1.74514
12000,12000,11975,13.49,407.17,40000,13.65,0,1,8,14071.3,14042,12000,2071.33,0,0,0,6354.48,0,6,4,0.2,1,12.2151
10000,10000,10000,17.58,359.43,30000,16.56,0,0,11,2510.2,2510.2,1554.04,956.16,0,0,0,359.43,1,11,3,0.8,1,14.3772
10000,10000,10000,13.49,339.31,26400,13.95,0,0,7,2525.96,2525.96,1397.52,634.44,0,494,4.75,339.31,1,1,4,0.2,1,15.4232
20000,20000,20000,16.77,710.77,65000,10.43,0,3,8,25573.4,25573.4,20000,5573.4,0,0,0,748.19,0,4,3,0.4,1,13.1219
16000,16000,16000,7.9,500.65,70000,9,0,0,10,17088.2,17088.2,16000,1088.2,0,0,0,11586.4,0,10,6,0.8,1,8.58257
22800,22800,22775,17.27,569.96,68000,10.02,0,1,11,14248.1,14232.6,7198.55,7049.56,0,0,0,32,1,9,3,0.6,1,10.0581
18000,18000,18000,14.65,620.9,52000,21.37,0,1,14,22273.9,22273.9,18000,4273.94,0,0,0,3043.46,0,11,4,0.6,1,14.3285
3500,3500,3425,6.62,107.47,39600,0.76,0,1,5,3538.1,3462.28,3500,38.1,0,0,0,3431.59,0,11,6,0.4,1,3.25667
20000,20000,19950,10.65,431.37,62400,24.02,0,0,11,22955.9,22898.5,20000,2955.89,0,0,0,15225.4,0,11,5,0.4,1,8.29558
3000,3000,3000,11.71,99.23,18000,24.27,0,1,4,836.5,836.5,487.63,189.72,14.9501,144.2,1.35,99.23,1,2,5,0.6,1,6.61533
27300,27300,27300,10.65,588.82,50000,25.7,0,0,9,33813,33813,27300,6512.96,0,0,0,13826.1,0,3,5,0.4,1,14.1317
20000,20000,20000,13.49,678.61,140000,7.89,0,1,11,24418.2,24418.2,20000,4418.2,0,0,0,1394.6,0,6,4,0.2,1,5.81666
4350,4350,4350,16.29,153.56,20000,20.7,0,2,8,5474.08,5474.08,4350,1124.08,0,0,0,1178.22,0,1,3,0.2,1,9.2136
2700,2700,2700,9.91,87.01,45000,10.16,0,2,11,3116.77,3116.77,2700,416.77,0,0,0,597.64,0,3,5,0.2,1,2.32027
8000,8000,8000,14.27,274.48,50000,18.6,1,0,12,9876.66,9876.66,8000,1876.66,0,0,0,287.54,0,1,4,0.4,0,6.58752
6000,6000,5975,14.27,205.86,48000,18.02,0,0,12,7404.15,7373.33,6000,1404.15,0,0,0,625.59,0,1,4,0.4,1,5.1465
7000,7000,7000,9.91,225.58,66000,16.78,0,2,6,7227.82,7227.82,7000,227.82,0,0,0,76.64,0,11,5,0.2,1,4.10145
7000,7000,7000,7.9,219.04,42000,18.06,0,1,8,7648.95,7648.95,7000,648.95,0,0,0,3929.21,0,3,6,0.8,1,6.25829
6025,6025,6025,11.71,199.29,19200,11.13,0,1,5,7172.03,7172.03,6025,1147.03,0,0,0,207.28,0,1,5,0.6,1,12.4556
15000,15000,15000,18.25,544.17,61284,21.87,0,0,22,19583.6,19583.6,15000,4583.58,0,0,0,559.73,0,4,3,1,1,10.6554
18000,18000,18000,17.27,644.18,140000,9.75,0,3,16,22995.2,22995.2,18000,4995.24,0,0,0,4340.28,0,8,3,0.6,1,5.52154
3825,3825,3775,14.27,131.24,26000,23.12,0,1,19,4722.78,4661.05,3825,897.78,0,0,0,135.62,0,3,4,0.4,1,6.05723
10000,10000,10000,6.03,304.36,48000,23.55,0,3,19,10730.4,10730.4,10000,730.38,0,0,0,5255.49,0,1,6,0.2,1,7.609
6000,6000,6000,12.42,200.5,26500,20.92,1,0,6,7216.26,7216.26,6000,1216.26,0,0,0,205.26,0,10,5,0.8,0,9.07925
2400,2400,2400,14.27,82.35,39990,19.68,0,3,7,2791.4,2791.4,2400,391.4,0,0,0,1479.96,0,4,4,0.4,1,2.47112
7200,7200,7200,12.69,241.53,45000,11.39,0,2,8,8194.63,8194.63,7200,994.63,0,0,0,4584.5,0,0,5,1,1,6.4408
14000,14000,14000,9.91,451.15,38000,22.48,0,2,10,16238,16238,14000,2238.03,0,0,0,467.02,0,6,5,0.2,1,14.2468
13000,13000,13000,10.65,423.46,95000,12.69,0,0,8,14026.7,14026.7,13000,1026.7,0,0,0,10223.2,0,11,5,0.4,1,5.34897
4200,4200,4200,6.62,128.96,35000,21.91,0,0,6,3294.53,3294.53,2702.55,387.69,0,204.29,2.0429,128.96,1,11,6,0.4,1,4.42149
7000,7000,7000,22.06,193.58,50000,11.76,0,1,9,6082.53,6082.53,2345.53,3066.65,0,670.35,6.7035,193.58,1,6,1,0.8,1,4.64592
13250,13250,13250,13.49,449.58,37500,23.26,0,1,10,15913.2,15913.2,13250,2663.23,0,0,0,4701.22,0,7,4,0.2,1,14.3866
3600,3600,3600,18.25,91.91,32000,17.25,0,1,8,2757.3,2757.3,1392.13,1350.35,0,14.82,0,91.91,1,2,3,1,1,3.44663
14000,14000,13975,13.49,322.07,27840,10.78,0,2,5,5598.66,5588.72,2522.21,2418.67,0,657.78,6.17,389.83,1,11,4,0.2,1,13.8823
6000,6000,6000,6.62,184.23,24000,7.2,0,1,5,6274.73,6274.73,6000,274.73,0,0,0,4118.68,0,6,6,0.4,1,9.2115
9000,9000,9000,7.9,281.62,45000,12.48,0,0,7,10137.3,10137.3,9000,1137.31,0,0,0,285.55,0,8,6,0.8,1,7.50987
15000,15000,15000,12.42,501.23,73600,11.67,0,0,11,17453.6,17453.6,15000,2453.59,0,0,0,7444,0,11,5,0.8,1,8.17223
10000,10000,10000,14.65,344.95,77000,7.36,0,3,22,10596.3,10596.3,10000,596.28,0,0,0,35.42,0,5,4,0.6,1,5.37584
9000,9000,9000,14.27,308.79,40000,15.93,0,0,6,11112,11112,9000,2112.02,0,0,0,321.01,0,3,4,0.4,1,9.2637
5325,5325,5325,12.42,177.94,22000,12.55,0,0,7,4617.6,4617.6,3636.02,981.58,0,0,0,177.94,1,0,5,0.8,1,9.70582
12000,12000,12000,6.03,365.23,75000,8.06,0,0,14,13147.6,13147.6,12000,1147.59,0,0,0,369.48,0,1,6,0.2,1,5.84368
14000,14000,14000,10.65,456.03,35000,13.44,0,1,8,6035.49,6035.49,4174.14,1288.5,0,572.85,5.62,456.03,1,3,5,0.4,1,15.6353
16000,16000,16000,14.65,551.91,50000,19.44,0,3,8,4963.5,4963.5,3367.95,1595.55,0,0,0,551.91,1,5,4,0.6,1,13.2458
35000,35000,35000,17.27,874.93,68750,14.77,0,1,14,41951.5,41951.5,35000,6951.46,0,0,0,29718.8,0,11,3,0.6,1,15.2715
11000,11000,10975,12.42,367.57,71200,18.72,0,0,10,13229.8,13199.8,11000,2229.84,0,0,0,377.11,0,3,5,0.8,1,6.195
5000,5000,4950,12.42,167.08,47000,2.91,0,0,3,5575.75,5519.98,5000,575.75,0,0,0,407.06,0,1,5,0.8,1,4.26587
20000,20000,20000,13.49,460.1,50000,19.22,0,0,16,20226.3,20226.3,20000,226.34,0,0,0,20226.6,0,2,4,0.2,1,11.0424
12000,12000,11933,7.51,373.33,60000,5.66,0,1,8,13433.6,13357.5,12000,1433.63,0,0,0,770.57,0,0,6,0.6,1,7.4666
14150,14150,14150,12.69,474.66,40000,13.35,0,0,7,15813.2,15813.2,14150,1663.16,0,0,0,10133.6,0,4,5,1,1,14.2398
4000,4000,4000,12.42,133.67,55000,17.69,0,1,16,4810.52,4810.52,4000,810.52,0,0,0,137.79,0,11,5,0.8,1,2.91644
12000,12000,12000,8.9,248.52,33280,9.3,0,0,6,13781.9,13781.9,12000,1781.9,0,0,0,8100.68,0,7,6,1,1,8.96106
6000,6000,6000,10.65,195.44,42000,9.43,0,0,5,6105.36,6105.36,6000,105.36,0,0,0,5910.38,0,11,5,0.4,1,5.584
15000,15000,15000,7.51,466.67,44500,26.75,0,0,14,15445.6,15445.6,15000,445.6,0,0,0,13586.2,0,4,6,0.6,1,12.5844
15000,15000,15000,6.03,456.54,47760,9.12,0,0,7,16421,16421,15000,1421,0,0,0,1816.4,0,3,6,0.2,1,11.4709
